2.137999999999999901e+00,3.995000000000000107e+00,6.415000000000000036e+00
2.192000000000000171e+00,4.078000000000000291e+00,6.559000000000000163e+00
3.448999999999999844e+00,6.366999999999999993e+00,1.016999999999999993e+01
5.605999999999999872e+00,1.235999999999999943e+01,2.390200000000000102e+01
2.031000000000000139e+00,3.833000000000000185e+00,6.229000000000000092e+00
3.625000000000000000e+00,6.464999999999999858e+00,9.961999999999999744e+00
1.747999999999999998e+00,3.282999999999999918e+00,5.368000000000000327e+00
